time,lat,lon,precip_mm_day,year,month,days_in_month,precip_mm_month,departamento
2000-06-01,1.5,-79.5,4.339127740978224,2000,6,30,130.17383222934671,Nariño
2000-06-01,1.5,-78.5,9.634742720733207,2000,6,30,289.0422816219962,Nariño
2000-06-01,1.5,-77.5,4.270198378123972,2000,6,30,128.10595134371914,Nariño
2000-06-01,1.5,-76.5,6.558617578756438,2000,6,30,196.75852736269314,Nariño
2000-07-01,-1.5,-79.5,0.03047033576024511,2000,7,31,0.9445804085675984,Nariño
2000-07-01,-1.5,-78.5,0.8308397523425152,2000,7,31,25.75603232261797,Nariño
2000-07-01,-1.5,-77.5,5.20713265104763,2000,7,31,161.42111218247652,Nariño
2000-07-01,-1.5,-76.5,4.480574272041686,2000,7,31,138.89780243329227,Nariño
2000-07-01,-0.5,-79.5,0.07450765971572558,2000,7,31,2.309737451187493,Nariño
2000-07-01,-0.5,-78.5,0.0796445492701805,2000,7,31,2.4689810273755954,Nariño
2000-07-01,-0.5,-77.5,1.7198999667188846,2000,7,31,53.31689896828542,Nariño
2000-07-01,-0.5,-76.5,2.744234632705923,2000,7,31,85.0712736138836,Nariño
2000-07-01,0.5,-79.5,0.42482573054973016,2000,7,31,13.169597647041636,Nariño
2000-07-01,0.5,-78.5,0.3660566353285096,2000,7,31,11.347755695183798,Nariño
2000-07-01,0.5,-77.5,1.137750181182617,2000,7,31,35.270255616661125,Nariño
2000-07-01,0.5,-76.5,1.5441950066825094,2000,7,31,47.870045207157794,Nariño
2000-07-01,1.5,-79.5,2.993869504624442,2000,7,31,92.8099546433577,Nariño
2000-07-01,1.5,-78.5,2.334960957342571,2000,7,31,72.3837896776197,Nariño
2000-07-01,1.5,-77.5,0.046861399169315296,2000,7,31,1.4527033742487743,Nariño
2000-07-01,1.5,-76.5,0.5624627261803106,2000,7,31,17.436344511589628,Nariño
2000-08-01,-1.5,-79.5,0.1730984211104284,2000,8,31,5.36605105442328,Nariño
2000-08-01,-1.5,-78.5,1.0800695394216904,2000,8,31,33.4821557220724,Nariño
2000-08-01,-1.5,-77.5,5.473738024270774,2000,8,31,169.685878752394,Nariño
2000-08-01,-1.5,-76.5,4.905938061654797,2000,8,31,152.0840799112987,Nariño
2000-08-01,-0.5,-79.5,0.05962632895017249,2000,8,31,1.8484161974553472,Nariño
2000-08-01,-0.5,-78.5,1.0580013500662488,2000,8,31,32.798041852053714,Nariño
2000-08-01,-0.5,-77.5,2.807569505161256,2000,8,31,87.03465465999894,Nariño
2000-08-01,-0.5,-76.5,6.9725420718042415,2000,8,31,216.14880422593149,Nariño
2000-08-01,0.5,-79.5,0.45723768859197267,2000,8,31,14.174368346351153,Nariño
2000-08-01,0.5,-78.5,0.6875349150952875,2000,8,31,21.313582367953913,Nariño
2000-08-01,0.5,-77.5,2.340825722962945,2000,8,31,72.5655974118513,Nariño
2000-08-01,0.5,-76.5,4.366670419503982,2000,8,31,135.36678300462344,Nariño
2000-08-01,1.5,-79.5,1.8098653695338238,2000,8,31,56.10582645554854,Nariño
2000-08-01,1.5,-78.5,4.755220206012991,2000,8,31,147.41182638640274,Nariño
2000-08-01,1.5,-77.5,0.9523218235426831,2000,8,31,29.521976529823178,Nariño
2000-08-01,1.5,-76.5,0.9008625750498418,2000,8,31,27.926739826545095,Nariño
2000-09-01,-1.5,-79.5,0.7950043903118897,2000,9,30,23.850131709356692,Nariño
2000-09-01,-1.5,-78.5,5.756079128541633,2000,9,30,172.682373856249,Nariño
2000-09-01,-1.5,-77.5,5.838378150758295,2000,9,30,175.15134452274884,Nariño
2000-09-01,-1.5,-76.5,4.244872685500184,2000,9,30,127.34618056500551,Nariño
2000-09-01,-0.5,-79.5,1.1258666532572106,2000,9,30,33.775999597716314,Nariño
2000-09-01,-0.5,-78.5,5.752653136600342,2000,9,30,172.57959409801026,Nariño
2000-09-01,-0.5,-77.5,12.248294553637193,2000,9,30,367.4488366091158,Nariño
2000-09-01,-0.5,-76.5,3.8360854595397136,2000,9,30,115.0825637861914,Nariño
2000-09-01,0.5,-79.5,3.06597617649996,2000,9,30,91.9792852949988,Nariño
2000-09-01,0.5,-78.5,3.356152100327882,2000,9,30,100.68456300983645,Nariño
2000-09-01,0.5,-77.5,3.6947242247693683,2000,9,30,110.84172674308105,Nariño
2000-09-01,0.5,-76.5,2.179698685403145,2000,9,30,65.39096056209435,Nariño
2000-09-01,1.5,-79.5,3.7769039534392554,2000,9,30,113.30711860317766,Nariño
2000-09-01,1.5,-78.5,7.868150074122574,2000,9,30,236.04450222367723,Nariño
2000-09-01,1.5,-77.5,3.5692522265970874,2000,9,30,107.07756679791262,Nariño
2000-09-01,1.5,-76.5,1.9390150693623127,2000,9,30,58.17045208086938,Nariño
2000-10-01,-1.5,-79.5,0.07267915077108994,2000,10,31,2.2530536739037883,Nariño
2000-10-01,-1.5,-78.5,0.3660299670709253,2000,10,31,11.346928979198683,Nariño
2000-10-01,-1.5,-77.5,2.4278952675853347,2000,10,31,75.26475329514537,Nariño
2000-10-01,-1.5,-76.5,2.364499826721153,2000,10,31,73.29949462835575,Nariño
2000-10-01,-0.5,-79.5,0.10022971925207749,2000,10,31,3.107121296814402,Nariño
2000-10-01,-0.5,-78.5,0.030940638924605426,2000,10,31,0.9591598066627682,Nariño
2000-10-01,-0.5,-77.5,2.121591616024245,2000,10,31,65.76934009675159,Nariño
2000-10-01,-0.5,-76.5,3.4122498251033404,2000,10,31,105.77974457820355,Nariño
2000-10-01,0.5,-79.5,0.8630544016648207,2000,10,31,26.75468645160944,Nariño
2000-10-01,0.5,-78.5,0.47402476455553444,2000,10,31,14.694767701221569,Nariño
2000-10-01,0.5,-77.5,0.5528409000044168,2000,10,31,17.13806790013692,Nariño
2000-10-01,0.5,-76.5,4.015332377913333,2000,10,31,124.47530371531333,Nariño
2000-10-01,1.5,-79.5,1.7055406342553259,2000,10,31,52.8717596619151,Nariño
2000-10-01,1.5,-78.5,3.6857476790260844,2000,10,31,114.25817804980862,Nariño
2000-10-01,1.5,-77.5,3.1882532708026443,2000,10,31,98.83585139488197,Nariño
2000-10-01,1.5,-76.5,1.4603962947377014,2000,10,31,45.272285136868746,Nariño
2000-11-01,-1.5,-79.5,0.06131214361874792,2000,11,30,1.8393643085624376,Nariño
2000-11-01,-1.5,-78.5,1.1314418719803974,2000,11,30,33.94325615941192,Nariño
2000-11-01,-1.5,-77.5,4.871450650756007,2000,11,30,146.1435195226802,Nariño
2000-11-01,-1.5,-76.5,3.6504757075825447,2000,11,30,109.51427122747634,Nariño
2000-11-01,-0.5,-79.5,0.047304015661859974,2000,11,30,1.4191204698557993,Nariño
2000-11-01,-0.5,-78.5,0.4986233665540457,2000,11,30,14.95870099662137,Nariño
2000-11-01,-0.5,-77.5,7.9774500794204695,2000,11,30,239.3235023826141,Nariño
2000-11-01,-0.5,-76.5,2.660937502683486,2000,11,30,79.82812508050458,Nariño
2000-11-01,0.5,-79.5,0.124844265348448,2000,11,30,3.74532796045344,Nariño
2000-11-01,0.5,-78.5,0.35086105063642736,2000,11,30,10.52583151909282,Nariño
2000-11-01,0.5,-77.5,5.356171672658249,2000,11,30,160.68515017974747,Nariño
2000-11-01,0.5,-76.5,3.9363594406473874,2000,11,30,118.09078321942162,Nariño
2000-11-01,1.5,-79.5,1.53789204752907,2000,11,30,46.1367614258721,Nariño
2000-11-01,1.5,-78.5,2.3173175689749943,2000,11,30,69.51952706924983,Nariño
2000-11-01,1.5,-77.5,2.6641957968338548,2000,11,30,79.92587390501565,Nariño
2000-11-01,1.5,-76.5,1.9255407720087745,2000,11,30,57.76622316026324,Nariño
2000-12-01,-1.5,-79.5,1.2730019491997342,2000,12,31,39.46306042519176,Nariño
2000-12-01,-1.5,-78.5,1.0455059613108473,2000,12,31,32.41068480063627,Nariño
2000-12-01,-1.5,-77.5,1.7138519463208193,2000,12,31,53.129410335945394,Nariño
2000-12-01,-1.5,-76.5,1.8575397829600453,2000,12,31,57.5837332717614,Nariño
2000-12-01,-0.5,-79.5,1.7579062775396066,2000,12,31,54.49509460372781,Nariño
2000-12-01,-0.5,-78.5,0.6171407206013952,2000,12,31,19.131362338643253,Nariño
2000-12-01,-0.5,-77.5,1.2563598462224137,2000,12,31,38.94715523289482,Nariño
2000-12-01,-0.5,-76.5,3.1888547327586814,2000,12,31,98.85449671551912,Nariño
2000-12-01,0.5,-79.5,1.7104149885620556,2000,12,31,53.022864645423724,Nariño
2000-12-01,0.5,-78.5,2.6571953608151007,2000,12,31,82.37305618526813,Nariño
2000-12-01,0.5,-77.5,1.7235078500098788,2000,12,31,53.42874335030624,Nariño
2000-12-01,0.5,-76.5,6.963006421188711,2000,12,31,215.85319905685003,Nariño
2000-12-01,1.5,-79.5,6.347099694320768,2000,12,31,196.7600905239438,Nariño
2000-12-01,1.5,-78.5,5.645221603950842,2000,12,31,175.0018697224761,Nariño
2000-12-01,1.5,-77.5,1.5194480905005963,2000,12,31,47.102890805518484,Nariño
2000-12-01,1.5,-76.5,2.819441848004983,2000,12,31,87.40269728815447,Nariño
2001-01-01,-1.5,-79.5,2.31138474177577,2001,1,31,71.65292699504887,Nariño
2001-01-01,-1.5,-78.5,0.7609840100667973,2001,1,31,23.590504312070717,Nariño
2001-01-01,-1.5,-77.5,2.874648448261749,2001,1,31,89.11410189611422,Nariño
2001-01-01,-1.5,-76.5,3.9809256423645945,2001,1,31,123.40869491330243,Nariño
2001-01-01,-0.5,-79.5,6.042844730330996,2001,1,31,187.3281866402609,Nariño
2001-01-01,-0.5,-78.5,0.3862802538695962,2001,1,31,11.974687869957481,Nariño
2001-01-01,-0.5,-77.5,2.03848296287465,2001,1,31,63.192971849114144,Nariño
2001-01-01,-0.5,-76.5,2.152465495581591,2001,1,31,66.72643036302932,Nariño
2001-01-01,0.5,-79.5,6.8528464052144225,2001,1,31,212.4382385616471,Nariño
2001-01-01,0.5,-78.5,2.1147916470052013,2001,1,31,65.55854105716124,Nariño
2001-01-01,0.5,-77.5,2.637859721228332,2001,1,31,81.77365135807828,Nariño
2001-01-01,0.5,-76.5,3.0360906348841104,2001,1,31,94.11880968140743,Nariño
2001-01-01,1.5,-79.5,8.48631414119004,2001,1,31,263.0757383768912,Nariño
2001-01-01,1.5,-78.5,3.618820779030022,2001,1,31,112.1834441499307,Nariño
2001-01-01,1.5,-77.5,1.4437547892699971,2001,1,31,44.75639846736991,Nariño
2001-01-01,1.5,-76.5,1.760734481020313,2001,1,31,54.5827689116297,Nariño
2001-02-01,-1.5,-79.5,1.7601008367576552,2001,2,28,49.282823429214346,Nariño
2001-02-01,-1.5,-78.5,1.2293544233981337,2001,2,28,34.421923855147746,Nariño
2001-02-01,-1.5,-77.5,2.7121211430758283,2001,2,28,75.9393920061232,Nariño
2001-02-01,-1.5,-76.5,1.0441914927213263,2001,2,28,29.237361796197135,Nariño
2001-02-01,-0.5,-79.5,3.6335276397854632,2001,2,28,101.73877391399297,Nariño
2001-02-01,-0.5,-78.5,0.7369548189976287,2001,2,28,20.634734931933604,Nariño
2001-02-01,-0.5,-77.5,1.7617708390473048,2001,2,28,49.329583493324535,Nariño
2001-02-01,-0.5,-76.5,1.6132609410698149,2001,2,28,45.17130634995482,Nariño
2001-02-01,0.5,-79.5,2.88924837364443,2001,2,28,80.89895446204403,Nariño
2001-02-01,0.5,-78.5,1.7055306610893357,2001,2,28,47.7548585105014,Nariño
2001-02-01,0.5,-77.5,0.5590988703237936,2001,2,28,15.65476836906622,Nariño
2001-02-01,0.5,-76.5,3.899203593302723,2001,2,28,109.17770061247624,Nariño
2001-02-01,1.5,-79.5,1.9551572458071673,2001,2,28,54.74440288260068,Nariño
2001-02-01,1.5,-78.5,2.2771156165265447,2001,2,28,63.759237262743255,Nariño
2001-02-01,1.5,-77.5,1.4069767501974493,2001,2,28,39.39534900552858,Nariño
2001-02-01,1.5,-76.5,0.15019668650953732,2001,2,28,4.205507222267045,Nariño
2001-03-01,-1.5,-79.5,6.427087805186004,2001,3,31,199.23972196076613,Nariño
2001-03-01,-1.5,-78.5,1.744607056404557,2001,3,31,54.08281874854127,Nariño
2001-03-01,-1.5,-77.5,4.954607523978371,2001,3,31,153.5928332433295,Nariño
2001-03-01,-1.5,-76.5,7.691411067901663,2001,3,31,238.43374310495156,Nariño
2001-03-01,-0.5,-79.5,10.369140556553539,2001,3,31,321.4433572531597,Nariño
2001-03-01,-0.5,-78.5,1.4618796928930013,2001,3,31,45.318270479683044,Nariño
2001-03-01,-0.5,-77.5,4.595946708186348,2001,3,31,142.4743479537768,Nariño
2001-03-01,-0.5,-76.5,6.45386831037815,2001,3,31,200.06991762172265,Nariño
2001-03-01,0.5,-79.5,4.431915590815898,2001,3,31,137.38938331529283,Nariño
2001-03-01,0.5,-78.5,3.5355349017971944,2001,3,31,109.60158195571303,Nariño
2001-03-01,0.5,-77.5,2.813619085200645,2001,3,31,87.22219164122,Nariño
2001-03-01,0.5,-76.5,8.612390951140261,2001,3,31,266.9841194853481,Nariño
2001-03-01,1.5,-79.5,1.9086695946668517,2001,3,31,59.1687574346724,Nariño
2001-03-01,1.5,-78.5,5.005645154702449,2001,3,31,155.17499979577593,Nariño
2001-03-01,1.5,-77.5,4.305878841167719,2001,3,31,133.4822440761993,Nariño
2001-03-01,1.5,-76.5,5.305446385577938,2001,3,31,164.4688379529161,Nariño
2001-04-01,-1.5,-79.5,7.882643095711238,2001,4,30,236.47929287133712,Nariño
2001-04-01,-1.5,-78.5,2.1087051174739684,2001,4,30,63.261153524219054,Nariño
2001-04-01,-1.5,-77.5,8.96960780962416,2001,4,30,269.0882342887248,Nariño
2001-04-01,-1.5,-76.5,13.401265078795971,2001,4,30,402.0379523638791,Nariño
2001-04-01,-0.5,-79.5,7.499323990164687,2001,4,30,224.9797197049406,Nariño
2001-04-01,-0.5,-78.5,2.534622579337851,2001,4,30,76.03867738013554,Nariño
2001-04-01,-0.5,-77.5,4.895846344336321,2001,4,30,146.87539033008963,Nariño
2001-04-01,-0.5,-76.5,7.995483928883104,2001,4,30,239.86451786649312,Nariño
2001-04-01,0.5,-79.5,7.440210814540912,2001,4,30,223.20632443622736,Nariño
2001-04-01,0.5,-78.5,3.51274493699972,2001,4,30,105.3823481099916,Nariño
2001-04-01,0.5,-77.5,2.453228336158267,2001,4,30,73.59685008474801,Nariño
2001-04-01,0.5,-76.5,8.82016862030766,2001,4,30,264.6050586092298,Nariño
2001-04-01,1.5,-79.5,5.518067327050078,2001,4,30,165.54201981150234,Nariño
2001-04-01,1.5,-78.5,4.916827593738629,2001,4,30,147.50482781215888,Nariño
2001-04-01,1.5,-77.5,2.037578723542415,2001,4,30,61.12736170627245,Nariño
2001-04-01,1.5,-76.5,4.9722450399436955,2001,4,30,149.16735119831085,Nariño
2001-05-01,-1.5,-79.5,1.943205134940976,2001,5,31,60.23935918317026,Nariño
2001-05-01,-1.5,-78.5,1.3918611310062838,2001,5,31,43.147695061194796,Nariño
2001-05-01,-1.5,-77.5,5.160787594728326,2001,5,31,159.9844154365781,Nariño
2001-05-01,-1.5,-76.5,5.385199678879715,2001,5,31,166.94119004527118,Nariño
2001-05-01,-0.5,-79.5,3.1772343231810956,2001,5,31,98.49426401861396,Nariño
2001-05-01,-0.5,-78.5,1.4658728844819677,2001,5,31,45.442059418941,Nariño
2001-05-01,-0.5,-77.5,4.907101601877309,2001,5,31,152.12014965819657,Nariño
2001-05-01,-0.5,-76.5,8.870875643093049,2001,5,31,274.99714493588453,Nariño
2001-05-01,0.5,-79.5,2.231640163281302,2001,5,31,69.18084506172036,Nariño
2001-05-01,0.5,-78.5,2.265043298792984,2001,5,31,70.2163422625825,Nariño
2001-05-01,0.5,-77.5,2.974449646185281,2001,5,31,92.20793903174372,Nariño
2001-05-01,0.5,-76.5,14.20634729249355,2001,5,31,440.39676606730006,Nariño
2001-05-01,1.5,-79.5,5.8220309214045125,2001,5,31,180.48295856353988,Nariño
2001-05-01,1.5,-78.5,5.019956636589956,2001,5,31,155.61865573428864,Nariño
2001-05-01,1.5,-77.5,2.7272793052174444,2001,5,31,84.54565846174077,Nariño
2001-05-01,1.5,-76.5,6.4318438621203295,2001,5,31,199.3871597257302,Nariño
2001-06-01,-1.5,-79.5,0.43316357432278607,2001,6,30,12.994907229683582,Nariño
2001-06-01,-1.5,-78.5,1.121437389489556,2001,6,30,33.643121684686676,Nariño
2001-06-01,-1.5,-77.5,4.165473915945542,2001,6,30,124.96421747836627,Nariño
2001-06-01,-1.5,-76.5,5.73176579030001,2001,6,30,171.95297370900028,Nariño
2001-06-01,-0.5,-79.5,0.8141710820654204,2001,6,30,24.425132461962612,Nariño
2001-06-01,-0.5,-78.5,0.8892534371935737,2001,6,30,26.677603115807212,Nariño
2001-06-01,-0.5,-77.5,4.406268408761808,2001,6,30,132.18805226285426,Nariño
2001-06-01,-0.5,-76.5,7.917079903759927,2001,6,30,237.5123971127978,Nariño
2001-06-01,0.5,-79.5,2.0371659779819202,2001,6,30,61.114979339457605,Nariño
2001-06-01,0.5,-78.5,1.9431192378102913,2001,6,30,58.29357713430874,Nariño
2001-06-01,0.5,-77.5,2.098063550124114,2001,6,30,62.94190650372342,Nariño
2001-06-01,0.5,-76.5,7.531493928377682,2001,6,30,225.94481785133044,Nariño
2001-06-01,1.5,-79.5,3.7590620580787073,2001,6,30,112.77186174236122,Nariño
2001-06-01,1.5,-78.5,3.7580637498110256,2001,6,30,112.74191249433076,Nariño
2001-06-01,1.5,-77.5,1.0560825439313044,2001,6,30,31.682476317939134,Nariño
2001-06-01,1.5,-76.5,2.523287796976314,2001,6,30,75.69863390928943,Nariño
2001-07-01,-1.5,-79.5,0.5369107667071691,2001,7,31,16.64423376792224,Nariño
2001-07-01,-1.5,-78.5,0.8252422052482403,2001,7,31,25.58250836269545,Nariño
2001-07-01,-1.5,-77.5,4.691622429371614,2001,7,31,145.44029531052,Nariño
2001-07-01,-1.5,-76.5,10.897706638455011,2001,7,31,337.82890579210533,Nariño
2001-07-01,-0.5,-79.5,0.11689440582641991,2001,7,31,3.6237265806190173,Nariño
2001-07-01,-0.5,-78.5,0.6341325728886015,2001,7,31,19.658109759546647,Nariño
2001-07-01,-0.5,-77.5,6.330807279935746,2001,7,31,196.2550256780081,Nariño
2001-07-01,-0.5,-76.5,9.195540491674983,2001,7,31,285.06175524192446,Nariño
2001-07-01,0.5,-79.5,2.1850530549851674,2001,7,31,67.7366447045402,Nariño
2001-07-01,0.5,-78.5,0.9100765281574885,2001,7,31,28.212372372882143,Nariño
2001-07-01,0.5,-77.5,2.0938496856649675,2001,7,31,64.909340255614,Nariño
2001-07-01,0.5,-76.5,8.823309662549816,2001,7,31,273.5225995390443,Nariño
2001-07-01,1.5,-79.5,4.1644828337515225,2001,7,31,129.0989678462972,Nariño
2001-07-01,1.5,-78.5,4.02519105850013,2001,7,31,124.78092281350402,Nariño
2001-07-01,1.5,-77.5,1.2807572681347605,2001,7,31,39.703475312177574,Nariño
2001-07-01,1.5,-76.5,2.1220708502274794,2001,7,31,65.78419635705187,Nariño
2001-08-01,-1.5,-79.5,0.00806603339866777,2001,8,31,0.2500470353587008,Nariño
2001-08-01,-1.5,-78.5,0.2970715763308012,2001,8,31,9.209218866254838,Nariño
2001-08-01,-1.5,-77.5,3.7369423955354777,2001,8,31,115.8452142615998,Nariño
2001-08-01,-1.5,-76.5,5.3458985135772785,2001,8,31,165.72285392089563,Nariño
2001-08-01,-0.5,-79.5,0.0168535111769453,2001,8,31,0.5224588464853043,Nariño
2001-08-01,-0.5,-78.5,0.0721072425444656,2001,8,31,2.2353245188784334,Nariño
2001-08-01,-0.5,-77.5,2.945367454988257,2001,8,31,91.30639110463596,Nariño
2001-08-01,-0.5,-76.5,5.698045543737645,2001,8,31,176.639411855867,Nariño
2001-08-01,0.5,-79.5,0.1645364076969736,2001,8,31,5.100628638606182,Nariño
2001-08-01,0.5,-78.5,0.04070248673472694,2001,8,31,1.2617770887765352,Nariño
2001-08-01,0.5,-77.5,1.0302424601946978,2001,8,31,31.93751626603563,Nariño
2001-08-01,0.5,-76.5,4.642533504946484,2001,8,31,143.91853865334102,Nariño
2001-08-01,1.5,-79.5,0.11167356410390869,2001,8,31,3.4618804872211695,Nariño
2001-08-01,1.5,-78.5,0.23106553234153465,2001,8,31,7.163031502587574,Nariño
2001-08-01,1.5,-77.5,0.10676937942656223,2001,8,31,3.309850762223429,Nariño
2001-08-01,1.5,-76.5,1.3186202624802479,2001,8,31,40.87722813688769,Nariño
2001-09-01,-1.5,-79.5,0.41583964182870614,2001,9,30,12.475189254861185,Nariño
2001-09-01,-1.5,-78.5,4.747566540339838,2001,9,30,142.42699621019514,Nariño
2001-09-01,-1.5,-77.5,15.48928163555994,2001,9,30,464.67844906679824,Nariño
2001-09-01,-1.5,-76.5,12.153458951710569,2001,9,30,364.60376855131705,Nariño
2001-09-01,-0.5,-79.5,0.517537759669117,2001,9,30,15.52613279007351,Nariño
2001-09-01,-0.5,-78.5,4.31520501985845,2001,9,30,129.45615059575348,Nariño
2001-09-01,-0.5,-77.5,11.369570183945713,2001,9,30,341.0871055183714,Nariño
2001-09-01,-0.5,-76.5,12.734813649294296,2001,9,30,382.04440947882887,Nariño
2001-09-01,0.5,-79.5,1.038968128107767,2001,9,30,31.16904384323301,Nariño
2001-09-01,0.5,-78.5,1.8115459060339698,2001,9,30,54.34637718101909,Nariño
2001-09-01,0.5,-77.5,4.141733872999335,2001,9,30,124.25201618998005,Nariño
2001-09-01,0.5,-76.5,11.860175228839822,2001,9,30,355.8052568651947,Nariño
2001-09-01,1.5,-79.5,2.343947299205049,2001,9,30,70.31841897615148,Nariño
2001-09-01,1.5,-78.5,6.621669848277869,2001,9,30,198.65009544833606,Nariño
2001-09-01,1.5,-77.5,5.552574643434228,2001,9,30,166.57723930302683,Nariño
2001-09-01,1.5,-76.5,5.421602990505144,2001,9,30,162.6480897151543,Nariño
2001-10-01,-1.5,-79.5,0.0488267070883181,2001,10,31,1.513627919737861,Nariño
2001-10-01,-1.5,-78.5,1.7168129141998345,2001,10,31,53.22120034019487,Nariño
2001-10-01,-1.5,-77.5,7.158210431675744,2001,10,31,221.90452338194805,Nariño
2001-10-01,-1.5,-76.5,8.503388603617577,2001,10,31,263.6050467121449,Nariño
2001-10-01,-0.5,-79.5,0.04368780317359644,2001,10,31,1.3543218983814898,Nariño
2001-10-01,-0.5,-78.5,0.4197423140236384,2001,10,31,13.01201173473279,Nariño
2001-10-01,-0.5,-77.5,6.916405481823665,2001,10,31,214.4085699365336,Nariño
2001-10-01,-0.5,-76.5,7.2373450944961135,2001,10,31,224.35769792937953,Nariño
2001-10-01,0.5,-79.5,0.05655969616857627,2001,10,31,1.7533505812258643,Nariño
2001-10-01,0.5,-78.5,0.20285231638151652,2001,10,31,6.288421807827012,Nariño
2001-10-01,0.5,-77.5,1.2180532596175517,2001,10,31,37.75965104814411,Nariño
2001-10-01,0.5,-76.5,7.566708453333346,2001,10,31,234.56796205333373,Nariño
2001-10-01,1.5,-79.5,0.7091132345943201,2001,10,31,21.982510272423923,Nariño
2001-10-01,1.5,-78.5,1.2971036545171597,2001,10,31,40.21021329003195,Nariño
2001-10-01,1.5,-77.5,0.7224454316750339,2001,10,31,22.395808381926052,Nariño
2001-10-01,1.5,-76.5,2.8816500584846683,2001,10,31,89.33115181302472,Nariño
2001-11-01,-1.5,-79.5,0.7458288221940869,2001,11,30,22.374864665822606,Nariño
2001-11-01,-1.5,-78.5,1.2907046248918825,2001,11,30,38.72113874675647,Nariño
2001-11-01,-1.5,-77.5,4.874422401276449,2001,11,30,146.2326720382935,Nariño
2001-11-01,-1.5,-76.5,11.727203602350714,2001,11,30,351.8161080705214,Nariño
2001-11-01,-0.5,-79.5,0.9737719583314097,2001,11,30,29.21315874994229,Nariño
2001-11-01,-0.5,-78.5,1.4096738558066475,2001,11,30,42.29021567419942,Nariño
2001-11-01,-0.5,-77.5,3.4129237805599386,2001,11,30,102.38771341679816,Nariño
2001-11-01,-0.5,-76.5,10.024366776048296,2001,11,30,300.7310032814489,Nariño
2001-11-01,0.5,-79.5,0.9174913220916899,2001,11,30,27.524739662750697,Nariño
2001-11-01,0.5,-78.5,2.2974382443079895,2001,11,30,68.92314732923968,Nariño
2001-11-01,0.5,-77.5,3.680855967124364,2001,11,30,110.42567901373091,Nariño
2001-11-01,0.5,-76.5,6.884126008885058,2001,11,30,206.52378026655174,Nariño
2001-11-01,1.5,-79.5,1.9745948571202652,2001,11,30,59.23784571360795,Nariño
2001-11-01,1.5,-78.5,5.208577043670748,2001,11,30,156.25731131012245,Nariño
2001-11-01,1.5,-77.5,5.243204924722891,2001,11,30,157.29614774168672,Nariño
2001-11-01,1.5,-76.5,4.755658256243434,2001,11,30,142.66974768730302,Nariño
2001-12-01,-1.5,-79.5,2.147158483849477,2001,12,31,66.56191299933379,Nariño
