c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo,c_digo_dane_departamento,c_digo_dane_municipio,grupo_cultivo,subgrupo,desagregaci_n_cultivo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
,Nariño,,Buesaco,,,Café,,2019,2019,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3053.00,2496.00,3315.00,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Buesaco,,,Café,,2020,2020,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3056.00,2599.00,3191.00,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Buesaco,,,Café,,2021,2021,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3100.09,2682.89,3004.84,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Buesaco,,,Café,,2022,2022,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3232.23,2624.97,2621.57,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Buesaco,,,Café,,2023,2023,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3310.50,2669.76,2525.12,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Buesaco,,,Café,,2024,2024,,,,,,,,52,52110,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3394.62,2741.24,3223.26,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2019,2019,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2189.00,1803.00,2341.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2020,2020,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2184.00,1867.00,448.20,0.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2021,2021,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2198.58,1903.79,2075.13,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2022,2022,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2216.03,1816.29,1657.75,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2023,2023,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2200.72,1805.48,2470.04,1.37,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Colón,,,Café,,2024,2024,,,,,,,,52,52203,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2098.69,1598.32,2769.60,1.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2019,2019,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1771.00,1565.00,1990.00,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2020,2020,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1772.00,1771.00,2072.07,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2021,2021,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1763.80,1547.35,1547.35,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2022,2022,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1802.03,1507.32,686.18,0.46,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2023,2023,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1721.58,1433.83,1330.91,0.93,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Consacá,,,Café,,2024,2024,,,,,,,,52,52207,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1702.56,1401.25,1647.65,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2019,2019,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,48.00,48.00,14.40,0.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2020,2020,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,47.00,46.00,13.80,0.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2021,2021,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,47.00,47.00,32.43,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2022,2022,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,37.00,37.00,22.20,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2023,2023,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,37.00,37.00,22.20,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbal,,,Café,,2024,2024,,,,,,,,52,52227,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,37.00,37.00,22.20,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2019,2019,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,70.00,66.00,86.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2020,2020,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,70.00,69.00,83.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2021,2021,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,67.54,66.05,71.99,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2022,2022,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,67.54,66.05,4.61,0.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2023,2023,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,66.54,66.54,42.67,0.64,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Cumbitara,,,Café,,2024,2024,,,,,,,,52,52233,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,66.44,60.74,48.11,0.79,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2019,2019,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,446.00,390.00,499.00,1.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2020,2020,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,443.00,411.00,486.00,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2021,2021,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,441.91,418.49,380.83,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2022,2022,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,451.54,409.56,192.75,0.47,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2023,2023,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,453.10,397.26,189.73,0.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Chachagüí,,,Café,,2024,2024,,,,,,,,52,52240,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,435.17,363.22,269.74,0.74,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2019,2019,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,633.00,529.00,682.00,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2020,2020,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,622.00,533.00,635.00,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2021,2021,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,608.05,503.37,578.88,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2022,2022,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,593.50,474.17,459.10,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2023,2023,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,588.80,487.19,519.01,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Peñol,,,Café,,2024,2024,,,,,,,,52,52254,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,585.44,484.78,567.27,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2019,2019,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,765.00,664.00,857.00,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2020,2020,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,752.00,673.00,401.50,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2021,2021,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,678.77,594.09,409.92,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2022,2022,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,629.50,500.41,358.75,0.72,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2023,2023,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,630.03,503.18,328.21,0.65,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Rosario,,,Café,,2024,2024,,,,,,,,52,52256,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,674.75,549.63,442.19,0.80,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2019,2019,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1903.00,1584.00,2075.00,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2020,2020,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1898.00,1647.00,1994.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2021,2021,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1932.42,1608.99,1898.61,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2022,2022,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1974.49,1554.96,1746.33,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2023,2023,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2028.43,1623.83,1573.60,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tablón de Gómez,,,Café,,2024,2024,,,,,,,,52,52258,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2022.37,1629.65,1956.55,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2019,2019,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,929.16,815.69,995.46,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2020,2020,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,928.00,853.00,956.00,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2021,2021,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,897.12,788.82,804.60,1.02,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2022,2022,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,736.25,616.12,812.83,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2023,2023,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,729.53,641.42,643.40,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,El Tambo,,,Café,,2024,2024,,,,,,,,52,52260,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,727.60,614.39,760.45,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2019,2019,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,228.01,197.40,240.16,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2020,2020,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,227.00,206.00,239.00,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2021,2021,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,226.60,216.89,232.07,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2022,2022,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,250.04,213.68,188.46,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2023,2023,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,264.15,208.89,180.70,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Funes,,,Café,,2024,2024,,,,,,,,52,52287,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,270.12,206.05,229.54,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2019,2019,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,102.00,94.00,119.00,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2020,2020,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,101.00,98.00,115.00,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2021,2021,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,112.71,98.88,107.78,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2022,2022,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,117.05,99.31,82.84,0.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2023,2023,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,133.96,111.31,76.44,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Guaitarilla,,,Café,,2024,2024,,,,,,,,52,52320,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,143.41,117.40,100.27,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2019,2019,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,10.00,10.00,10.00,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2020,2020,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,10.00,10.00,10.00,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2021,2021,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,9.64,9.64,8.77,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2022,2022,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,9.18,9.18,7.32,0.80,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2023,2023,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,6.09,5.73,7.08,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Iles,,,Café,,2024,2024,,,,,,,,52,52352,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,6.62,5.96,9.15,1.54,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2019,2019,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,9.00,9.00,11.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2020,2020,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,9.00,9.00,1.94,0.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2021,2021,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,8.23,8.23,8.07,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2022,2022,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,11.15,8.89,3.11,0.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2023,2023,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,10.03,6.10,3.45,0.57,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Imués,,,Café,,2024,2024,,,,,,,,52,52354,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,11.31,8.96,6.21,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2019,2019,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,227.00,194.00,252.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2020,2020,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,225.00,192.00,231.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2021,2021,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,254.47,221.26,241.17,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2022,2022,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,276.95,235.01,192.14,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2023,2023,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,284.07,232.18,242.19,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Cruz,,,Café,,2024,2024,,,,,,,,52,52378,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,294.00,239.31,296.20,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2019,2019,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1266.00,1072.00,1357.00,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2020,2020,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1265.00,1123.00,1314.00,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2021,2021,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1243.96,1092.04,1092.04,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2022,2022,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1236.21,1047.30,1217.09,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2023,2023,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1175.37,1025.65,997.82,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Florida,,,Café,,2024,2024,,,,,,,,52,52381,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1115.53,930.01,1024.48,1.10,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2019,2019,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,55.00,55.00,66.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2020,2020,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,55.00,55.00,66.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2021,2021,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,55.00,55.00,69.85,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2022,2022,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,55.50,55.00,69.85,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2023,2023,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,56.00,55.50,44.40,0.80,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Llanada,,,Café,,2024,2024,,,,,,,,52,52385,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,79.75,65.34,64.70,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2019,2019,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4666.00,3709.00,4850.00,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2020,2020,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4604.00,3752.00,4536.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2021,2021,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4504.12,3850.12,3850.12,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2022,2022,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4512.28,3651.82,3388.71,0.93,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2023,2023,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4462.48,3559.03,3028.00,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,La Unión,,,Café,,2024,2024,,,,,,,,52,52399,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,4280.36,3268.68,3519.78,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2019,2019,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,763.00,631.00,815.00,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2020,2020,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,737.00,658.00,314.80,0.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2021,2021,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,681.68,616.67,370.00,0.60,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2022,2022,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,652.22,575.16,411.75,0.72,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2023,2023,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,686.22,594.96,485.48,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Leiva,,,Café,,2024,2024,,,,,,,,52,52405,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,720.81,580.91,560.83,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Linares,,,Café,,2019,2019,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,761.00,606.00,786.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Linares,,,Café,,2020,2020,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,712.00,589.00,706.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Linares,,,Café,,2021,2021,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,651.14,548.00,597.32,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
